위치,법정동명,법정동코드,대피소명,경도,위도,수용가능인원,구,시,현재인원,비율,읍면동,담당자 연락처
경상북도 포항시 북구 청하면 덕천리 164-1,경상북도 포항시 북구,47113000,청하면민복지회관,129.3408797,36.20136342,3636,포항시,경상북도,3426,0.942244224,북구,010-8437-6535
경상북도 포항시 북구 흥해읍 대련리 1132-26,경상북도 포항시 북구,47113000,대련3리 마을회관,129.3209293,36.04614744,242,포항시,경상북도,156,0.644628099,북구,010-8552-2763
경상북도 포항시 북구 흥해읍 대련리 660-0,경상북도 포항시 북구,47113000,대련1리 마을회관,129.3126869,36.04671346,242,포항시,경상북도,76,0.314049587,북구,010-9956-7059
경상북도 포항시 북구 신광면 냉수리 320-0,경상북도 포항시 북구,47113000,냉수2리 마을회관,129.2602149,36.0947391,242,포항시,경상북도,139,0.574380165,북구,010-6686-4735
경상북도 포항시 북구 신광면 냉수리 192-9,경상북도 포항시 북구,47113000,냉수1리 마을회관,129.2561406,36.08995997,242,포항시,경상북도,82,0.338842975,북구,010-6956-4555
서울특별시 양천구 신월동 6-7,서울특별시 양천구 신월동,11470103,강신초등학교 운동장,126.8292962,37.54253675,3115,양천구,서울특별시,77,0.024719101,신월동,010-4678-5468
서울특별시 양천구 신월동 531-0,서울특별시 양천구 신월동,11470103,방아다리공원,126.8283587,37.5386707,1053,양천구,서울특별시,789,0.749287749,신월동,010-2365-5518
서울특별시 양천구 신월동 441-0,서울특별시 양천구 신월동,11470103,강서초등학교 운동장,126.8404444,37.52218715,4760,양천구,서울특별시,4546,0.955042017,신월동,010-3491-6003
서울특별시 양천구 신월동 156-0,서울특별시 양천구 신월동,11470103,꿀벌어린이공원,126.8420388,37.5199707,1218,양천구,서울특별시,738,0.60591133,신월동,010-5694-5180
서울특별시 양천구 신월동 422-1,서울특별시 양천구 신월동,11470103,태양어린이공원,126.8385495,37.52442265,1209,양천구,서울특별시,604,0.499586435,신월동,010-4771-2475
서울특별시 강서구 염창동 85-0,서울특별시 강서구 염창동,11500101,염창중학교 운동장,126.8719505,37.5535432,4440,강서구,서울특별시,151,0.034009009,염창동,010-4034-1774
서울특별시 강서구 염창동 79-8,서울특별시 강서구 염창동,11500101,염경중학교 운동장,126.8708969,37.55421198,2850,강서구,서울특별시,1950,0.684210526,염창동,010-1727-5519
서울특별시 강서구 염창동 79-0,서울특별시 강서구 염창동,11500101,염경초등학교운동장,126.8713948,37.55463022,1898,강서구,서울특별시,1485,0.782402529,염창동,010-3406-5175
서울특별시 강서구 염창동 267-24,서울특별시 강서구 염창동,11500101,백합공원,126.8693748,37.55118239,1032,강서구,서울특별시,609,0.590116279,염창동,010-6238-2048
서울특별시 강서구 등촌동 704-1,서울특별시 강서구 등촌동,11500102,서울등원초등학교 운동장,126.8496865,37.56031961,2675,강서구,서울특별시,1865,0.697196262,등촌동,010-8917-9859
서울특별시 양천구 목동 772-1,서울특별시 양천구 목동,11470102,모세미어린이공원,126.8686712,37.53524818,1197,양천구,서울특별시,975,0.814536341,목동,010-5567-1271
서울특별시 양천구 목동 910,서울특별시 양천구 목동,11470102,목마공원,126.8855306,37.53817072,13609,양천구,서울특별시,6746,0.495701374,목동,010-2503-2535
서울특별시 양천구 신월동 1004-0,서울특별시 양천구 신월동,11470103,경인어린이공원,126.8288788,37.53211014,1226,양천구,서울특별시,743,0.606035889,신월동,010-2177-9316
서울특별시 양천구 신월동 149-20,서울특별시 양천구 신월동,11470103,서서울호수공원 내 열린풀밭,126.8321222,37.52766607,6134,양천구,서울특별시,4251,0.693022498,신월동,010-9949-9393
서울특별시 양천구 신월동 202-1,서울특별시 양천구 신월동,11470103,신원초등학교 운동장,126.830476,37.52965193,3103,양천구,서울특별시,2913,0.938768933,신월동,010-7697-2260
서울특별시 양천구 신월동 169-4,서울특별시 양천구 신월동,11470103,양서중학교 운동장,126.8295433,37.53283293,2556,양천구,서울특별시,1421,0.555946792,신월동,010-6263-6646
서울특별시 강서구 염창동 269-0,서울특별시 강서구 염창동,11500101,서울염창초등학교 운동장,126.8679753,37.55281816,4423,강서구,서울특별시,294,0.066470721,염창동,010-3227-1467
경상북도 포항시 북구 청하면 고현리 402-0,경상북도 포항시 북구,47113000,고현1리 마을회관,129.3300194,36.16442942,242,포항시,경상북도,26,0.107438017,북구,010-1404-1888
경상북도 포항시 북구 청하면 고현리 395-3,경상북도 포항시 북구,47113000,고현2리 마을회관,129.3299282,36.1660513,242,포항시,경상북도,127,0.524793388,북구,010-1858-3503
경상북도 포항시 북구 신광면 사정리 925-1,경상북도 포항시 북구,47113000,사정1리 마을회관,129.2712146,36.13286641,242,포항시,경상북도,232,0.958677686,북구,010-9208-7257
경상북도 포항시 북구 신광면 사정리 501-2,경상북도 포항시 북구,47113000,사정2리 마을회관,129.2744628,36.14177153,242,포항시,경상북도,26,0.107438017,북구,010-4658-2947
경상북도 포항시 북구 신광면 안덕리 233-0,경상북도 포항시 북구,47113000,안덕1리 마을회관,129.2666404,36.14612969,242,포항시,경상북도,200,0.826446281,북구,010-7076-6909
경상북도 포항시 북구 신광면 안덕리 562-4,경상북도 포항시 북구,47113000,안덕2리 마을회관,129.2667416,36.15808288,242,포항시,경상북도,170,0.702479339,북구,010-7419-6764
경상북도 포항시 북구 신광면 만석리 800-68,경상북도 포항시 북구,47113000,포항환경학교 운동장,129.2767003,36.15888004,6060,포항시,경상북도,3508,0.578877888,북구,010-7528-7866
경상북도 포항시 북구 신광면 만석리 446-1,경상북도 포항시 북구,47113000,만석1리 마을회관,129.2744976,36.15022298,242,포항시,경상북도,76,0.314049587,북구,010-7099-8012
경상북도 포항시 북구 신광면 반곡리 389-6,경상북도 포항시 북구,47113000,반곡리 마을회관,129.2708707,36.17016743,242,포항시,경상북도,66,0.272727273,북구,010-8535-7026
경상북도 포항시 북구 신광면 기일리 277-0,경상북도 포항시 북구,47113000,기일리 마을회관,129.2444102,36.17639513,242,포항시,경상북도,27,0.111570248,북구,010-7094-6198
서울특별시 양천구 신월동 499-2,서울특별시 양천구 신월동,11470103,양강중학교 운동장,126.8495235,37.52430885,8392,양천구,서울특별시,7329,0.873331745,신월동,010-1662-7162
서울특별시 양천구 신월동 495-1,서울특별시 양천구 신월동,11470103,양강초등학교 운동장,126.8481283,37.52397196,5420,양천구,서울특별시,5174,0.954612546,신월동,010-3699-3937
서울특별시 양천구 신월동 486-0,서울특별시 양천구 신월동,11470103,신장어린이공원,126.8427854,37.52422981,1019,양천구,서울특별시,581,0.57016683,신월동,010-8930-4147
서울특별시 강서구 등촌동 702-5,서울특별시 강서구 등촌동,11500102,등현초등학교운동장,126.8478984,37.56105081,2400,강서구,서울특별시,355,0.147916667,등촌동,010-5338-6724
서울특별시 강서구 등촌동 517-1,서울특별시 강서구 등촌동,11500102,능안공원,126.8600625,37.54646482,856,강서구,서울특별시,478,0.558411215,등촌동,010-7995-1527
서울특별시 강서구 등촌동 687-4,서울특별시 강서구 등촌동,11500102,등촌근린공원,126.8417912,37.56337478,12184,강서구,서울특별시,10538,0.864904793,등촌동,010-5917-7561
서울특별시 양천구 신월동 100-1,서울특별시 양천구 신월동,11470103,돌다리어린이공원,126.8357581,37.5320369,880,양천구,서울특별시,823,0.935227273,신월동,010-5893-3907
서울특별시 양천구 신월동 129-6,서울특별시 양천구 신월동,11470103,신월1동휴게공간(마을마당),126.8331898,37.5306016,1692,양천구,서울특별시,1172,0.692671395,신월동,010-3375-5017
서울특별시 양천구 신월동 240-0,서울특별시 양천구 신월동,11470103,신월어린이공원,126.8381906,37.52700907,1155,양천구,서울특별시,74,0.064069264,신월동,010-2925-1480
서울특별시 양천구 신월동 448-5,서울특별시 양천구 신월동,11470103,신강초등학교 운동장,126.8416896,37.52586691,3280,양천구,서울특별시,1063,0.324085366,신월동,010-6960-2182
서울특별시 양천구 신월동 609-7,서울특별시 양천구 신월동,11470103,신남중학교 운동장,126.8478242,37.52041118,2699,양천구,서울특별시,952,0.352723231,신월동,010-6376-4905
서울특별시 강서구 등촌동 707-2,서울특별시 강서구 등촌동,11500102,새나라공원,126.852055,37.56155545,1894,강서구,서울특별시,1829,0.965681098,등촌동,010-8647-7678
서울특별시 강서구 등촌동 520-5,서울특별시 강서구 등촌동,11500102,백석중학교 운동장,126.8593425,37.54807292,2009,강서구,서울특별시,855,0.425584868,등촌동,010-5350-7364
서울특별시 강서구 등촌동 525-0,서울특별시 강서구 등촌동,11500102,영일고등학교 운동장,126.8617104,37.5479221,2826,강서구,서울특별시,38,0.013446568,등촌동,010-6012-5608
서울특별시 강서구 등촌동 82-1,서울특별시 강서구 등촌동,11500102,유석초등학교 운동장,126.8536948,37.56051234,3033,강서구,서울특별시,1062,0.350148368,등촌동,010-2503-9911
서울특별시 강서구 등촌동 690-4,서울특별시 강서구 등촌동,11500102,등명중학교 운동장,126.8431671,37.55964523,4968,강서구,서울특별시,122,0.024557166,등촌동,010-8625-9554
서울특별시 강서구 등촌동 691-2,서울특별시 강서구 등촌동,11500102,등촌고등학교 운동장,126.8444183,37.56255042,3762,강서구,서울특별시,300,0.079744817,등촌동,010-6613-4748
서울특별시 강서구 등촌동 650-14,서울특별시 강서구 등촌동,11500102,백석초등학교운동장,126.8620351,37.55325237,4132,강서구,서울특별시,2476,0.599225557,등촌동,010-7522-7281
서울특별시 강서구 등촌동 520-4,서울특별시 강서구 등촌동,11500102,등촌초등학교운동장,126.8583687,37.54764248,5280,강서구,서울특별시,833,0.157765152,등촌동,010-8948-4766
서울특별시 강서구 등촌동 534-9,서울특별시 강서구 등촌동,11500102,등촌중학교운동장,126.8598656,37.55186502,8111,강서구,서울특별시,4190,0.516582419,등촌동,010-5404-6161
경상북도 포항시 북구 청하면 필화리 399-8,경상북도 포항시 북구,47113000,필화2리 마을회관,129.3585205,36.1993347,242,포항시,경상북도,74,0.305785124,북구,010-3914-5605
경상북도 포항시 북구 청하면 용두리 469-1,경상북도 포항시 북구,47113000,월포초등학교 운동장,129.3679082,36.20265923,3272,포항시,경상북도,2591,0.791870416,북구,010-6109-3730
경상북도 포항시 북구 청하면 용두리 104-22,경상북도 포항시 북구,47113000,용두1리 마을회관,129.3726531,36.19482168,242,포항시,경상북도,40,0.165289256,북구,010-6583-1794
경상북도 포항시 북구 청하면 방어리 132-1,경상북도 포항시 북구,47113000,방어리 마을회관,129.380579,36.21137031,242,포항시,경상북도,54,0.223140496,북구,010-1152-8220
경상북도 포항시 북구 청하면 이가리 73-0,경상북도 포항시 북구,47113000,이가리 마을회관,129.3878746,36.18352609,242,포항시,경상북도,241,0.995867769,북구,010-7280-4564
경상북도 포항시 북구 청하면 청진리 48-0,경상북도 포항시 북구,47113000,청진1리 마을회관,129.3921313,36.17993878,242,포항시,경상북도,53,0.219008264,북구,010-4823-6505
경상북도 포항시 북구 청하면 청진리 1036-0,경상북도 포항시 북구,47113000,청진3리 어민복지회관,129.3970585,36.1704274,242,포항시,경상북도,204,0.842975207,북구,010-5938-6266
경상북도 포항시 북구 청하면 청진리 262-0,경상북도 포항시 북구,47113000,청진2리 마을회관,129.394379,36.17489636,242,포항시,경상북도,213,0.880165289,북구,010-8524-9212
경상북도 포항시 북구 청하면 신흥리 161-0,경상북도 포항시 북구,47113000,신흥리 마을회관,129.3765557,36.15482303,242,포항시,경상북도,130,0.537190083,북구,010-2311-8520
경상북도 포항시 북구 청하면 소동리 371-2,경상북도 포항시 북구,47113000,소동리 마을회관,129.3561977,36.1633597,242,포항시,경상북도,220,0.909090909,북구,010-6435-1188
경상북도 포항시 북구 청하면 소동리 793-93,경상북도 포항시 북구,47113000,호암경로당,129.3443911,36.16720755,242,포항시,경상북도,62,0.256198347,북구,010-3199-1333
서울특별시 강서구 등촌동 707-4,서울특별시 강서구 등촌동,11500102,등원중학교 운동장,126.8513084,37.55932788,3440,강서구,서울특별시,1741,0.506104651,등촌동,010-8837-2926
서울특별시 강서구 등촌동 718-0,서울특별시 강서구 등촌동,11500102,등마초등학교 운동장,126.8620627,37.54196521,3184,강서구,서울특별시,816,0.256281407,등촌동,010-1715-9137
서울특별시 강서구 등촌동 706-0,서울특별시 강서구 등촌동,11500102,서낭당근린공원,126.8499631,37.55853538,12423,강서구,서울특별시,4081,0.328503582,등촌동,010-9082-5227
서울특별시 강서구 등촌동 641-5,서울특별시 강서구 등촌동,11500102,등마루공원,126.8573481,37.5560309,1174,강서구,서울특별시,403,0.343270869,등촌동,010-8066-1803
서울특별시 강서구 등촌동 690-5,서울특별시 강서구 등촌동,11500102,원당근린공원,126.8420624,37.55975686,12237,강서구,서울특별시,839,0.068562556,등촌동,010-3162-1398
서울특별시 강서구 등촌동 690-2,서울특별시 강서구 등촌동,11500102,서울등명초등학교 운동장,126.8420577,37.56043061,3675,강서구,서울특별시,3393,0.923265306,등촌동,010-1465-9109
